3615	5020
4021	4935
2245	4732
3175	4917
1821	1868
336	1869
132	1870
942	2839
2677	3179
1587	5124
78	1871
1073	1873
1254	4400
2986	3512
1959	2404
460	1873
3207	4487
1599	1874
1249	5158
384	1877
492	2495
1477	1877
1270	1877
93	2158
3970	4227
1677	2471
259	3601
4937	5001
993	2585
313	1881
1326	2027
639	3703
2430	2768
871	1887
121	4186
1238	1888
354	1889
1041	3515
3769	4058
615	3465
1698	1893
1028	1896
789	1896
2547	3583
949	1897
3043	5021
1597	1898
2005	2305
1201	1899
3370	3922
423	2703
251	2412
1896	1903
1801	1903
521	1903
2392	3169
1113	1904
479	1904
758	1905
2656	4155
844	1905
1079	1906
3160	4822
343	1907
56	4403
2417	4837
1769	1908
1899	1912
3251	4817
3280	4998
2558	3332
75	4005
1662	2529
554	1922
3385	3841
1238	2218
2109	4643
4531	4548
1824	1930
934	1930
2965	4723
412	1930
725	2667
1512	4807
1894	2524
667	2657
1937	1944
2022	3552
867	1948
3263	3305
242	2420
2434	4390
1190	5004
1822	1951
119	1952
2601	4904
900	1954
839	1954
471	3308
901	2570
1393	2651
417	1957
1559	2183
2094	3953
3362	3789
1375	5165
1797	3159
754	1960
837	4809
992	1961
2378	3029
2743	3884
1245	2101
1340	2166
1177	1963
2206	2733
377	2863
2248	4446
1613	2029
3245	3960
1556	2735
19	1969
1337	1969
102	3443
3050	4825
1429	1980
857	1982
3685	3703
3014	4409
1104	1983
18	1983
591	2451
4409	4474
1739	1986
1877	2433
116	2864
1373	2288
138	1989
128	3333
1009	1992
1383	4778
1514	1992
499	1993
738	1998
4653	4777
533	2517
470	1999
243	3487
158	2491
1799	2014
3251	4453
1140	2006
1418	2008
1645	2964
1223	4412
1029	3257
3131	3609
712	2469
1414	2029
1878	2030
1609	2234
80	2032
2853	3011
509	4147
1774	3741
1430	4928
167	4098
347	3177
2735	3206
1568	2037
1634	2037
171	2977
575	3728
2555	4997
2403	3082
1139	2040
3531	4974
178	2285
637	2041
3695	4811
1443	2245
270	2269
1458	2049
1414	4031
946	2442
1103	4980
846	3801
563	2054
2053	2054
1214	2946
2506	5106
804	4672
3436	5019
2956	3119
482	4775
3633	4581
430	3819
4494	5018
2603	2844
547	2701
1397	2065
4842	4862
1685	2833
280	3934
1138	2069
3514	4437
2575	4545
736	2073
1032	2073
3567	4645
1603	2075
1844	2075
628	4991
1413	4288
2441	3883
918	2699
563	2086
1364	2086
1486	3140
2397	3671
914	2089
1627	2089
1003	2089
1098	4139
2948	4209
4166	5164
1008	2091
2105	3582
4204	5114
543	3498
1209	3502
1146	3483
1217	2103
1129	3773
861	2624
2067	2103
1796	2103
2144	2938
972	3843
690	2104
419	2105
1058	2585
1843	4787
65	2108
3459	3841
4750	5123
627	2110
551	3645
566	3594
895	2811
9	2425
1312	2114
586	5017
2108	4349
2438	3989
1249	3677
3302	3720
641	3287
2726	4640
1582	2120
3219	4993
1745	2126
3951	3999
2551	5195
467	2129
1427	3603
475	2897
2570	2977
329	2132
2701	5039
420	3315
2027	2133
2267	3205
770	2137
2117	2137
1668	2138
686	2309
2341	2509
1802	2139
1374	4907
4112	4606
2269	2496
3494	4082
2300	4007
2088	2148
1612	3157
1710	3804
1523	2149
1008	2942
2012	2826
1325	2149
1761	2150
2787	4001
1781	4805
2925	4575
601	4624
4756	5040
2812	4499
2453	3694
2381	3815
625	2156
3383	3574
2677	3554
763	2156
645	4200
3311	3684
1858	2158
2300	4647
4066	4981
828	2159
1590	2161
1794	2162
2212	2488
4187	4571
1668	2164
1739	4374
197	2165
1894	2165
1159	2166
3118	3993
1781	3611
2831	3561
588	2169
1824	2170
4308	4399
1479	4408
2217	5005
127	2172
941	2438
2764	4414
455	4398
1286	2176
1889	2177
532	2181
248	2181
963	2189
1915	2189
1991	2914
2477	3320
1235	2201
1988	2201
1574	2202
944	2203
1851	4193
625	4231
956	3986
1863	2204
2350	4098
218	2578
2064	2217
2520	3479
286	3295
911	4419
1160	4981
713	2220
2743	3018
975	4424
1865	2224
95	5030
813	2845
2065	2226
1402	2226
1440	2227
1941	2227
2399	2745
285	2228
2159	2228
682	3232
4413	4520
1447	2291
1406	2233
1921	2237
1130	2237
1537	2384
1620	2238
2087	2239
102	4522
1124	4581
582	2240
1533	2240
291	3169
1414	2241
86	2241
1286	2241
75	2252
24	3332
2207	3833
1749	2242
746	3458
2810	4680
2862	3058
3007	3578
3688	4388
1825	2248
557	2307
1402	2391
1235	2251
389	3527
2807	4360
1125	3427
3933	4332
1560	2257
2364	2547
2944	4856
1664	2375
1465	2262
1971	3036
3020	5055
1024	2268
2193	2268
2619	4390
1199	2610
2453	2867
1640	2957
1166	2268
2520	3969
2376	4857
1285	3717
1033	2270
4217	4439
1068	2270
1129	2271
1957	2276
1330	2278
1452	3440
2837	4119
3297	3592
356	2284
4491	4744
460	2512
1860	3009
1354	2287
3277	4116
1244	2287
1283	2878
332	2961
1573	4788
1140	2293
3209	3502
3703	4662
3533	4744
1598	3485
1956	2296
1465	2296
678	5062
2005	3531
954	4818
1919	3514
1530	3376
795	3701
1376	4349
865	2463
262	2301
1370	2301
2052	2308
894	2308
1457	4237
108	2311
848	3798
3691	4803
169	4991
2355	2891
3778	4765
2985	3544
2047	2315
757	5178
1598	2772
2151	2319
1025	2997
779	2319
1320	2890
687	3547
1666	2329
1445	2329
723	2332
3155	5008
221	2403
74	3451
1438	2548
2105	3596
1617	2575
1934	2338
393	2339
170	2704
2194	3134
2214	2342
2861	3838
2551	5008
1562	2579
610	2346
852	2346
820	2463
2873	5096
685	2561
1462	2348
54	2348
1531	4567
724	2349
1658	5124
156	3601
1366	5049
1128	2350
3370	3638
1765	4780
1076	2354
182	2354
888	2354
2159	4041
340	4622
2967	3988
2360	3004
4469	5151
1256	2358
56	2358
1309	3732
2274	2360
890	2360
1650	2361
28	3131
1851	2361
1108	2363
1559	2363
1087	3068
1729	3488
37	2364
2869	5177
1836	2875
965	2367
840	2367
2214	2702
1744	3418
1821	4230
235	2368
1737	4017
391	2913
3286	4526
3033	3651
605	3374
1265	2369
537	2517
889	2573
2746	3529
179	4334
933	2373
953	2373
996	2376
323	3156
1319	2376
1026	2377
2657	2977
2256	2601
2211	3689
1147	3787
1064	2473
213	2378
1853	2378
3274	4660
1910	2394
1446	2394
209	2395
2673	4796
2292	2397
295	2397
1821	3631
217	2397
669	3071
64	2399
149	2614
1646	4111
938	2400
1949	2400
3711	5088
1191	2402
2685	4175
2117	2404
1042	2405
919	2405
2235	4282
2034	2407
1186	2408
850	2408
1182	2408
1177	5124
1671	2412
2466	3146
941	3917
2053	2414
1733	2414
1561	2415
3062	4417
1237	2416
305	2417
256	2418
632	2418
242	2887
1574	2429
3504	3537
851	2430
544	2431
958	3543
1217	2434
2005	2434
854	2434
97	2437
353	2437
18	2437
330	5053
435	2438
3478	4336
1237	2438
1601	2439
322	2440
1811	2440
97	2445
2508	3003
1320	2446
1643	2446
2012	3241
1243	4300
3071	4065
3081	4058
1009	2447
4156	5073
1824	3105
972	2820
594	2453
3474	4845
594	2477
211	2717
1947	2477
1684	2478
2065	2484
1169	2484
1679	2484
1620	2485
824	2485
1106	2488
4337	4385
325	2491
2695	3824
1188	3730
1563	3369
2044	4746
2292	2495
929	2500
2011	2500
2333	3067
1713	2502
1911	2502
2087	2502
519	2502
1986	4291
1603	2504
2009	2504
1706	2504
1343	2504
224	2505
1600	4710
2583	2862
3834	4367
476	4075
2466	2507
3791	4392
1660	2507
2076	2773
2336	2983
3273	4199
1410	2509
482	2510
3137	4158
1914	2510
3018	3980
1440	2513
2585	3929
1233	2514
2889	4928
2254	4955
1698	4157
3537	4898
1122	2519
575	5121
719	2519
325	2520
1349	2520
1174	3278
502	2520
